#chr	start	end	id	gid	strd	C001	C002	C003	C004	C005	C006	C007	C008	C009	C010	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	C022	C023	C024	C025	C026	C027	C028	C029	C030	C031	C033	C034	C035	C036	C037	C038	C039	C040	C041	C042	C043	C044	C045	C046	C047	C048	C049	C050	C051	C052	C053	C054	C055	C056	C057	C058	C059	C060	C061	C062	C063	C064	T001	T002	T003	T004	T005	T006	T007	T008	T009	T010	T011	T013	T014	T015	T016	T017	T018	T019	T020	T022	T023	T024	T026	T028	T029	T030	T031	T032	T033	T034	T035	T036	T037	T038	T039	T040	T041	T042	T043	T044	T045	T046	T047	T048	T049	T050	T051	T052	T053	T054	T055	T056	T057	T058	T059	T060	T061	T062	T063	T064
3	106020187	106020188	NA	ENSBTAG00000013367	NA	0.101925	0.364602	0.244817	-0.825157	-1.03928	0.738742	-1.25132	0.738229	-0.023945	0.246292	0.214844	-0.529139	0.337862	-0.628177	-0.244369	0.464531	0.18143	0.225072	-0.311485	0.229525	0.412915	0.130623	0.312872	0.154025	0.256018	-0.0864111	-0.186536	-0.0700686	0.506363	0.36586	-0.315481	-0.362235	-0.25256	0.0861038	-0.0576394	0.0960729	-0.251472	-0.102613	0.274792	0.430835	0.133994	0.320177	-1.21606	0.0622704	-0.274285	0.0197039	0.10976	-0.0731691	0.130434	-0.00543686	-0.18569	0.564604	-0.0873858	0.15795	0.132291	-0.53163	-0.458716	0.400937	-0.0612676	-0.246293	0.213945	0.288542	0.028867	0.595384	0.0113312	0.117863	0.823339	0.499672	0.13639	-0.255355	-0.174525	-0.0752959	0.139036	-0.236713	0.224442	0.129812	-0.408076	0.278379	-1.48551	0.0562241	-1.91542	-0.059955	0.331704	0.257562	0.324271	0.164839	-0.165447	0.0831499	0.25739	-0.398533	0.69276	0.115135	-0.0614099	-0.262243	0.092705	0.034147	0.249399	-0.793752	-0.247412	-0.0783437	0.179212	0.230663	-0.530822	0.244386	0.0421111	0.180769	-1.24865	0.0910851	0.232835	-0.21583	0.285283	0.452971	0.398128	0.115309	0.648273	0.0474228	-0.0985213	-0.716131	-0.0727258	-0.321351	0.221791	0.304327	0.532516
3	106066199	106066200	NA	ENSBTAG00000013363	NA	-0.187916	-0.147096	0.208237	-0.27783	0.304911	0.270428	-0.141047	-0.367067	0.164681	-0.479962	-0.0636139	0.219339	-0.0705961	0.169474	-0.529868	-0.0633623	0.43023	-0.207105	-0.335695	-0.294531	0.119106	0.185225	0.18306	-0.314644	0.275944	-0.163257	-0.307706	-0.240199	-0.122598	0.396324	0.195414	0.0439857	-0.62103	0.772569	0.319601	-0.108701	0.318062	0.0992097	0.429615	0.026775	0.0772641	0.181319	-0.00284085	0.104705	0.296982	-0.166126	-0.0422623	-0.285307	0.0224247	-0.166675	-0.201404	0.0962733	0.36542	0.547455	0.431958	-0.701661	0.234089	0.183943	-0.245397	-0.167127	-0.632939	-0.48094	0.462475	-0.082828	-0.104018	0.350629	0.111854	0.32965	0.0553574	0.177844	0.496715	0.133373	0.175027	-0.485199	-0.00296226	0.324086	0.0301379	0.00657373	0.411061	0.214644	0.18505	-0.301183	-0.116011	0.105216	-0.409067	-0.427185	0.0819049	0.0158208	0.489617	-0.00933298	-0.000178692	0.559855	-0.457068	-0.636025	0.0886094	-0.14301	-0.328823	-0.393539	0.0781888	-0.356807	0.0511732	0.543839	0.355503	0.488312	0.143336	0.0862502	-0.154268	0.218003	0.621928	0.0645293	-0.421096	0.119369	-0.750822	-0.028238	0.523521	-0.383749	-0.585816	0.0196352	0.629901	0.0830544	-0.649576	-0.817694	-0.32507
3	106136407	106136408	NA	ENSBTAG00000013054	NA	-0.441127	0.580897	-0.275896	0.90108	-0.774685	0.226121	-0.134899	1.15238	-0.842849	0.303358	-0.33088	-0.538739	-0.00720701	0.913196	0.703188	-1.46278	-1.39303	-0.455528	-0.519915	0.147003	0.482382	0.0286825	-0.0678224	0.117004	-0.128943	-0.090773	0.924941	0.557776	-0.0229033	-0.773035	-0.104563	1.42201	-0.186186	-0.419135	0.472157	-0.475337	-1.40976	1.03466	0.174458	0.484718	0.364894	0.0933047	-1.21141	-1.64852	-0.375819	0.676636	-0.0439565	-0.496025	0.457722	-0.0086433	1.02423	-1.31116	1.39314	0.358884	0.378094	0.156922	0.0995666	-1.11533	-0.931189	0.517372	0.274457	0.489813	1.08699	0.978346	1.07195	-0.410346	-0.811903	0.02821	0.478104	0.160262	-1.72714	0.777036	-0.955281	0.773249	-0.109193	-0.963206	1.34968	-0.0472575	-0.313321	0.770763	-0.488324	0.18454	1.0551	-1.22561	0.996786	0.611428	-0.280016	-0.852696	0.698075	0.855571	1.26263	-0.586028	-0.226849	-0.167377	1.43214	-0.347069	-1.92384	-0.203398	1.40214	-0.981386	0.337743	-0.12524	1.07394	-1.24248	0.0902577	0.344811	-1.02988	-1.8548	-0.976132	-0.0504717	-0.191059	0.69519	0.820638	0.259226	0.248745	-0.160139	0.602176	-0.0204542	-0.431155	-0.533728	1.36255	-0.571883	-0.91364
3	106185439	106185440	NA	ENSBTAG00000054059	NA	-0.0447064	0.519456	-0.0872541	-1.75565	0.0561974	-1.50412	-0.298873	-0.382662	0.832202	0.823708	-0.384328	-1.43104	-0.605406	-0.187186	0.110318	-0.0621514	0.98596	-0.719125	1.0985	0.141235	1.89818	0.548123	-0.057359	0.824899	-0.272138	-0.608689	-0.7123	-0.734712	0.088459	1.04814	0.175492	0.871852	-0.0595776	-0.638721	-0.333431	0.263677	-0.32593	0.534494	-0.000660886	0.448378	0.150786	0.508419	1.25841	-0.646751	0.646825	0.409905	0.234915	-0.410154	1.15883	0.318925	0.728613	-0.115485	-0.873181	0.747154	-1.18163	-0.383527	-1.16055	-1.78593	0.531583	0.0846527	1.00908	0.0423322	-1.33646	-0.330668	-0.369004	-0.353477	-0.611585	-1.20081	-0.789497	-1.23744	0.918495	0.685815	1.53342	0.105802	-0.0427854	0.832919	-1.04506	0.909685	-0.0624117	-0.489614	0.623143	-0.298308	0.518149	0.155954	-0.18026	0.370081	0.278916	-0.686223	0.446667	-0.372572	-0.408856	0.218035	-0.376956	0.0288422	0.169712	0.29807	0.268845	-0.430147	-0.450909	0.482939	-0.389113	-0.223357	0.379359	-0.134449	-0.634815	0.414887	0.605356	2.02109	-0.413791	-0.705506	-0.19718	0.95424	-0.533426	-0.900184	0.371068	-0.129023	0.140409	0.549695	-0.215349	0.353485	-0.920333	-0.0960705	0.594103
3	106204846	106204847	NA	ENSBTAG00000013832	NA	0.362796	0.108721	-0.583428	-0.121931	0.116343	0.0502625	0.542147	-0.226174	-1.47063	-1.10383	0.311755	0.87107	0.651439	-0.0171082	-1.82086	1.28528	-0.328015	1.06156	1.03085	0.0300657	-1.36935	-0.296161	1.1372	-0.902619	1.38179	-0.313506	-0.0746536	-1.75692	1.05747	-0.0597423	-1.42044	0.20615	0.391244	-0.283194	-0.92014	-0.254773	-0.325794	0.382193	1.30726	0.712082	1.55097	-0.540229	-0.586237	1.59193	0.839441	-1.00079	-0.392217	0.847564	0.418406	1.11438	-0.0922091	-0.684026	-0.684057	-0.435686	-0.53081	0.671846	0.859021	-0.196556	0.0314088	-0.436248	-0.604221	-0.350867	-0.73922	1.07778	-0.072542	0.110476	1.58866	-0.0381018	0.171556	1.26203	0.463685	-0.417148	-1.2411	-0.534508	0.10355	-0.392954	0.973589	-1.20335	-0.350833	1.58384	-0.58699	0.7159	0.389492	0.874167	-1.42518	0.496678	0.642505	0.0235728	-1.26493	0.474304	0.611321	1.63054	0.0355384	1.11813	-0.233392	-1.02945	-1.62957	0.0139611	-1.39447	-0.130261	-0.721671	1.61907	0.033471	0.589905	0.41423	0.0594057	0.0103033	-0.892218	-0.361676	-1.16991	-0.727482	-0.592288	1.22171	-1.1503	1.19012	0.00543093	-0.0385258	-0.477714	-0.958415	-1.02751	-0.824436	1.37191	0.0101119
3	106344432	106344433	NA	ENSBTAG00000047314	NA	-0.182684	1.05697	-0.442824	0.0735588	0.686805	0.29652	-0.584585	-1.13915	0.256405	-0.12732	-0.145023	0.0313877	0.123139	0.573778	-0.979885	-0.240541	0.464457	-0.245413	-0.0440474	0.368975	0.337834	0.111288	0.512999	-0.941276	0.942516	-0.177021	0.279524	-1.24868	0.488976	0.541162	0.0558493	0.423022	-0.452807	-0.893683	-0.196171	-0.574609	0.818642	0.456305	-0.125772	-0.471969	-0.430073	0.134621	-0.60655	-0.851564	0.0348941	0.603149	1.64393	0.34244	0.0372481	0.387205	0.166916	0.541099	-0.0511876	0.619691	0.831197	0.0162756	-0.398342	-1.22936	0.686951	-0.923508	-1.26807	-0.0480552	0.0744377	0.238304	-0.170307	0.869238	-0.295487	0.241924	-0.669797	0.00963454	0.758074	0.49519	0.121041	-1.0463	0.0470074	0.233246	-1.11623	0.111462	-0.0955101	0.584967	0.706319	-0.582544	-0.0287615	1.02839	-1.97692	-1.03067	0.186563	-0.0404714	0.487883	-0.873906	0.238489	0.926243	0.131218	0.51975	0.342242	0.802868	0.578016	-0.849588	-0.316973	0.177196	0.106806	0.969282	-0.0492583	0.36228	-0.118411	-0.1948	0.167084	1.41147	-0.0896705	-0.548335	-0.283254	0.0694112	0.704651	-0.807298	-0.456565	0.31522	-1.16598	0.946799	-0.692185	-0.337212	-0.413526	-1.36728	0.728982
3	106386091	106386092	NA	ENSBTAG00000014538	NA	0.0348184	0.165938	-0.9037	-0.788961	-0.819685	-0.203863	0.890409	0.110466	1.22885	0.982953	0.232578	-1.04706	-1.30571	0.390168	0.558003	-0.638368	1.15849	-0.929108	1.45854	-0.794989	0.823822	1.08243	1.01525	0.925016	-0.0723331	-0.0777033	-1.34517	-1.02033	0.575274	0.254955	-0.528865	0.261646	-1.22302	0.185874	-0.242681	0.475272	-0.557833	-0.122582	0.0673417	-0.177222	-1.24134	-0.0531568	-0.42141	-0.394002	-1.23556	1.02424	0.729045	1.20512	-0.164815	0.212207	0.367097	-0.0565802	-0.287319	0.949633	-2.43978	0.610154	-1.10822	0.749189	0.324523	0.217126	-0.114418	0.547543	0.50181	0.493259	-0.425999	-0.295025	-0.298031	-0.188679	0.0501781	0.229848	-0.104636	0.071525	0.482732	0.365807	0.0971112	-1.05237	-0.442553	0.125558	1.35098	-0.13884	0.173114	0.132007	0.605734	-0.153096	-0.503649	-0.704981	0.0444308	0.342824	-0.992135	0.641256	-0.488556	-0.331999	-0.611673	-0.0349278	0.365733	0.838947	-0.205382	-0.047681	-0.295717	0.440493	-0.02143	-1.37132	-0.871139	0.175413	0.253099	-0.320274	0.0694833	0.91141	0.0374183	-0.165751	0.837645	-0.410323	-0.723178	-0.557726	0.474282	0.219717	1.70144	-0.258833	0.654986	-0.0197042	0.428836	-0.780724	0.20107
3	106494309	106494310	NA	ENSBTAG00000017125	NA	1.09113	0.302775	0.159613	0.814405	-0.748297	0.0994971	-0.0790622	0.193587	-0.027943	-1.06011	0.145239	-0.680573	-0.284233	0.781013	-0.327366	0.0746404	-0.767317	-0.460871	0.404167	-0.612991	0.631439	-0.411663	0.257596	-0.465692	0.0616987	0.161493	0.367182	-0.0732995	0.609456	0.511043	0.583845	0.096586	-0.00708132	0.12682	0.242251	0.544281	0.0324226	-0.668718	0.0762134	-0.622151	-0.405327	-0.338691	0.65888	-0.194339	-0.109015	-0.357147	0.056333	-0.246137	0.499323	-0.414696	0.666761	0.255464	0.308819	0.00278011	-1.02169	0.242014	0.304425	-0.830104	-0.479113	0.432891	-0.0370412	-0.159472	0.0940549	0.206235	-0.132945	-0.403833	-0.654277	0.458939	0.230983	0.10326	0.131297	-0.303219	-0.237734	0.030283	0.476213	0.474525	-0.067243	0.330533	-0.0626929	0.118928	0.667735	-0.402764	-0.78187	-0.112894	-0.548968	-0.0151361	-0.358595	0.280692	0.383378	0.00481943	0.0597956	0.362847	-0.00873027	0.0215369	-0.12935	-0.0770867	-0.192787	0.22902	-0.0627535	0.780398	0.270536	-0.161706	0.291634	0.546281	0.358516	0.129069	0.50617	0.775505	-0.345815	-0.456177	0.0238403	-0.967272	0.708658	-0.23573	-0.553831	-0.296145	-0.669495	0.134578	-0.162497	-0.37205	0.00318276	-0.603588	0.277793
3	106927294	106927295	NA	ENSBTAG00000021024	NA	0.290498	-0.441647	-0.375651	0.068476	0.125004	-0.164586	0.118097	1.11384	-0.309739	-0.365435	-0.524515	-0.148745	0.458758	0.0789602	-0.62256	0.40707	0.62319	-0.0485688	0.397296	0.00300256	-0.486143	-0.676255	-0.193206	0.597125	0.58553	-0.941238	-0.254095	0.0112432	-0.259215	0.338401	-0.876686	0.225725	0.46984	-0.0406689	-0.198079	-0.098996	-1.31642	-0.10196	0.366753	0.484455	0.504922	0.17847	0.0836681	-0.110059	0.709914	0.121927	-0.0543741	0.118422	0.183612	-0.828761	-0.266348	-0.304612	-0.0188351	0.377979	-0.251203	0.657703	1.24906	-0.276728	-0.354771	0.293073	0.291726	-0.36379	-0.259843	-0.390377	-0.124218	-0.265981	0.653424	0.443818	-0.713797	0.565702	-0.37849	0.226567	0.0857321	-0.22387	0.727787	0.657425	0.431927	-0.0174968	0.289474	-0.041732	-0.189746	0.227077	-0.17582	-0.200565	-0.271632	-0.4142	0.203001	0.6701	-0.719933	0.211556	0.2884	-0.0368456	-0.170201	0.995639	1.51533	0.44279	-0.702249	0.347329	-0.75391	0.346323	-0.492284	-0.272505	-0.216656	-0.213912	-0.133928	-0.576827	0.152418	-0.419097	0.110629	-0.54564	-0.199873	0.3782	-0.0154365	0.14693	-0.0130368	-0.513724	0.387935	-0.374925	-0.231823	-0.746722	-0.295849	0.258936	0.288858
3	106957971	106957972	NA	ENSBTAG00000053378	NA	-1.0169	0.311471	-0.562716	0.0973723	0.492197	-0.0148632	-0.42485	0.389165	0.815663	-0.310736	-0.20364	0.964225	-0.211555	0.239862	-1.50549	0.0923809	0.199514	-0.416363	0.735248	-0.651708	0.229789	-0.934749	-0.289136	0.166538	0.512333	0.553932	1.2402	-1.40246	-0.458392	0.000350972	0.272458	0.788138	-0.109799	-0.478647	0.623628	0.0626548	-0.210684	-0.451762	0.518457	0.12196	-0.203107	-0.96859	-1.19393	-0.135735	-0.629373	0.577959	0.222672	0.457599	0.434832	0.735409	0.0964941	0.41299	-1.02444	-0.392835	0.815173	0.196423	0.0147749	0.828626	-0.0035429	-0.154798	-0.769285	0.408117	0.501486	0.479699	-0.219662	0.143677	0.144974	0.202776	-0.710122	0.91221	0.430311	0.556946	-0.635222	-0.343234	0.322902	0.55999	0.0731052	-1.37866	0.933818	0.188998	-0.848448	-0.532588	0.249369	0.662698	-0.184457	-0.140409	0.613547	-0.396596	0.127322	-0.275252	1.07598	-0.365413	0.366172	1.21646	0.444187	-0.590856	-1.22081	-0.890352	-0.214688	-0.0475094	0.444857	-0.109579	0.560602	0.510974	-0.697775	0.308561	0.32153	0.0934028	0.660455	-1.04022	-0.139613	-0.836413	0.0069683	-0.0199328	0.398834	0.716297	-1.1456	0.675897	0.363066	-0.16443	-0.755406	-0.504315	-0.359029
3	106998847	106998848	NA	ENSBTAG00000004715	NA	-0.123612	-0.0621427	-0.422174	-0.0261031	0.685344	-0.347189	-0.332549	-0.0559746	0.0765591	0.789372	0.210394	0.00510934	0.0340769	0.0889343	0.342751	-0.051706	0.311531	0.0633683	-0.223949	-0.291551	0.111512	-0.703512	0.507828	-0.220324	0.36439	0.164144	0.128164	-0.216409	-0.00980362	0.0441836	0.357309	-0.229872	-0.113486	0.00600185	-0.343866	-0.318182	0.245249	0.59096	-0.131473	-0.27255	-0.274396	-0.189185	-0.105888	0.161878	-0.295477	-0.212774	0.0728581	-0.431697	0.0986137	0.399415	0.13301	-0.23415	-0.527941	0.136824	0.104985	-0.022312	-0.141773	0.0680076	0.840719	-0.373776	0.696569	-0.301524	-0.232739	0.235379	-0.146418	-0.314429	0.352196	0.508968	0.723686	-0.312502	-0.18452	0.409286	-0.0879609	0.0233791	0.113603	-0.176456	-0.375966	-0.0520597	-0.148145	0.206011	-0.116182	-0.39434	-0.316909	0.287914	0.30876	1.14038	-0.0810214	-0.552916	-0.0435575	-0.459123	-0.0280925	0.048895	-0.0412143	-0.129711	-0.0518299	-0.537633	0.00163431	-0.392733	-0.144173	0.174998	0.401392	-0.433992	-0.588241	0.0250932	-0.14481	0.632474	1.07481	0.511406	-0.250263	0.127685	-0.207246	-0.183842	-0.263443	-0.106533	0.376288	0.529865	-0.502656	-0.256992	0.317693	-0.339778	-0.506499	0.260672	0.0797172
3	107046909	107046910	NA	ENSBTAG00000008023	NA	-0.674339	0.883365	-0.921303	-0.857719	-0.145432	-0.391354	-0.9602	1.19047	-0.420248	0.675947	0.0710408	0.645797	0.321605	-1.56761	-0.508519	-0.697984	1.63839	0.533807	-0.305817	-0.367142	1.30139	-0.0507734	0.481698	-0.564387	-0.09509	-0.717617	0.702958	0.267414	-0.82803	0.0317923	0.619159	-1.78509	1.0645	0.0660107	0.974269	0.986079	0.6038	1.04526	-0.779044	-0.181073	-0.737141	-1.17227	0.319246	-0.1059	1.16028	-0.333746	-0.189198	0.284932	1.29425	-1.22656	-0.208644	0.174817	-0.461687	-0.387203	-0.222331	-0.545848	0.906115	-0.319887	-0.408618	0.451296	-0.470527	0.0536743	0.85898	-0.239197	-0.651385	0.217704	-0.0682375	0.15959	0.675613	0.058378	0.0600979	0.932752	0.105407	0.231608	1.0095	0.578375	0.722487	-0.514053	-0.691905	0.239469	0.703885	0.839444	0.0942645	-0.845491	-1.00336	-0.260947	-0.314425	0.586537	-0.821364	-0.800423	1.07631	-0.262351	0.610726	-0.983344	0.321109	0.654384	-0.139857	-0.336273	-1.30468	0.745533	0.66837	0.725779	-0.504623	-0.935601	0.14961	-0.2145	0.122707	-0.320922	-0.668095	-0.474904	1.10633	0.693575	-1.2664	-1.05443	1.06569	0.644551	-1.13727	-0.135138	-0.408035	0.202958	0.5922	-0.407667	0.169919
3	107109147	107109148	NA	ENSBTAG00000030338	NA	-0.69604	-0.0159569	1.45606	-0.918248	1.16154	-1.00265	-0.882591	0.577575	0.117919	0.973677	0.470169	1.58514	0.47727	0.366763	-0.90008	-0.0150479	1.24143	-0.564676	-1.09035	0.0685757	1.06585	1.5363	-0.0623666	-0.682461	0.299251	-1.17315	-0.00867091	-0.88737	-0.290411	0.937842	-1.21639	-0.840711	-0.875941	-0.879771	0.295707	1.61399	0.350955	-1.46448	0.124439	-0.472552	1.52694	-0.414836	-0.499413	-0.110393	0.959849	-0.0988064	0.726524	0.637654	1.93335	-0.183937	0.154729	-0.208263	-1.68695	-0.162751	-0.161812	-1.57233	0.176985	-0.39631	0.212405	-1.32425	-0.475601	0.966086	0.220583	-0.495172	0.20434	0.185273	-0.785355	-1.25049	0.341117	-0.672315	0.897141	-0.473891	0.729266	1.07753	-0.971226	-0.77342	-0.0437362	0.863384	0.339572	0.0593508	-0.512137	0.372264	-1.0265	-0.213828	0.237709	0.381961	-1.04799	0.454491	-0.58727	0.231436	0.0218608	0.887297	1.46267	0.0854146	0.321036	-1.18534	0.0124834	0.956531	-1.30095	0.702595	0.846305	-0.502051	-0.939947	-0.297016	0.643185	1.56812	0.426387	0.162376	1.17943	0.0543254	-0.983462	0.344224	0.426968	-0.446163	0.0139661	-0.197304	-0.945824	-0.622373	-0.48281	-0.172496	0.827688	-1.14597	0.757339
3	107111821	107111822	NA	ENSBTAG00000030337	NA	0.630494	-1.03876	-0.651726	0.274179	-0.347175	-0.0423027	0.511782	0.759342	0.299443	0.444489	0.525031	-0.470672	-1.33999	-0.261744	-1.11654	0.58495	0.827136	-0.770219	1.86015	-0.638487	1.21093	-1.44711	0.176338	0.444736	0.323714	-0.11996	0.512444	-0.297246	0.818972	0.0999739	-0.221756	0.401944	-0.0857972	0.465661	-0.220808	-0.775156	0.178348	0.283564	-0.867752	-0.369216	-0.811798	-0.383677	-0.0057335	-0.499084	-0.290996	-0.996137	-0.321518	0.0159601	1.52433	0.601277	0.388508	0.934425	-1.36417	-0.300438	-0.93522	-0.556289	0.263478	0.575176	0.122998	0.343642	0.570608	1.46119	-0.887739	-0.743583	-0.662374	0.118277	-0.0728253	0.299573	0.735263	1.13451	0.435421	-0.33483	0.0241291	0.909509	-0.101289	0.574021	-0.454277	-0.0687635	-0.753798	-0.635123	0.822938	-0.463245	-0.213603	-0.473063	0.69382	0.409475	0.0375115	0.223358	-0.486319	-0.225876	-0.360865	0.26767	0.0633036	0.036482	0.386368	-0.656207	-0.290696	-0.418402	-0.497011	1.51141	0.153917	-0.823012	0.116027	-0.323934	0.249989	-0.0495209	0.423906	-0.177646	0.168174	0.0298408	0.190059	-0.515609	0.143448	-0.771199	-0.0342317	0.708401	-0.85085	-0.0462457	-0.287507	-0.0202853	0.952731	0.291607	-0.298946
3	107121919	107121920	NA	ENSBTAG00000009368	NA	0.186725	0.142871	-0.323463	0.432413	0.28397	0.282668	0.261618	-0.608164	-0.471876	-0.000725917	0.275474	0.371569	-0.977972	-0.471866	-0.320158	0.551346	1.14588	-0.194808	1.5742	-0.587557	-0.283278	0.554799	-1.38855	0.533148	-0.640266	-0.355688	0.472458	0.361392	0.471544	0.680107	0.208937	0.370988	-0.948182	-0.149791	-0.114475	0.250005	0.332771	-0.367658	-0.723169	0.251838	0.113832	-0.312893	-0.866573	0.175488	-0.235683	-0.0508893	-0.296121	-0.572905	0.973674	0.573861	1.70329	-0.0989526	-1.19349	-0.312161	-1.08639	-0.0174605	0.376739	0.152657	0.551823	-0.170097	-0.229819	-0.0761477	-0.170844	-1.31727	-0.126997	0.133242	-0.184554	0.150058	0.279419	-0.42542	1.27416	-0.505901	0.248238	0.022332	0.594227	-0.82183	0.333965	-0.297691	-0.549735	-0.166966	-0.172527	-0.872811	0.156746	-0.245938	0.509276	0.909153	0.179396	0.130692	-0.859403	-0.139184	0.315486	-0.261308	-0.076043	-0.041464	-0.375	0.146455	0.118193	0.758356	-0.257715	0.320661	-0.237587	-0.283605	0.679998	-0.261113	-0.047409	-0.241976	0.308162	0.427557	0.599154	-0.488321	-0.470507	-0.0211356	0.231928	0.0626379	-0.491626	1.2326	0.314897	-0.410047	-0.644385	0.711719	-0.15258	-0.484687	0.784025
3	107957938	107957939	NA	ENSBTAG00000002306	NA	0.268286	0.390449	-0.173274	-0.138461	0.145922	-0.687336	-0.87478	0.780012	-0.086977	-0.440719	0.602645	0.42909	-0.287829	-0.820866	-0.712098	0.411467	-1.50063	-0.116823	-0.132193	-0.66471	-1.52019	0.508303	0.0117754	-0.261787	0.660788	0.939843	0.189544	-0.313736	-0.281306	0.92776	0.0300611	0.0354419	-0.356579	0.399828	1.124	0.325716	-0.172226	0.00497036	-0.0520185	-0.207709	1.1594	-1.43471	0.62679	0.823722	-0.123276	-0.559485	0.0470586	-0.430983	-0.280238	0.355688	-0.719022	0.32466	-0.711626	0.77049	0.987989	-0.314371	0.459465	-0.252138	-0.806483	0.343863	1.2199	0.515348	-0.385696	-0.20103	-0.308924	-0.12484	-0.421338	-0.116423	-0.541364	-0.351834	0.230274	0.555803	0.713639	-0.140556	0.120214	0.98869	0.628984	-0.0338998	0.626436	-0.364016	0.616035	0.2812	0.359211	-0.423484	0.921573	-1.00769	-0.244562	0.812959	0.75628	0.395414	-0.298684	-0.022733	-0.819617	-0.331132	1.10412	-0.2373	-0.683962	0.139213	-0.281359	-0.730515	0.704248	-0.627807	0.309006	-0.367091	-0.0960425	-1.11487	0.510972	-0.51279	-0.0270831	0.373279	0.603854	-0.16597	-1.46035	-0.793073	0.614981	-0.601281	0.482217	0.225487	0.647188	-0.482892	-0.170794	0.728938	-0.344919
3	107959451	107959452	NA	ENSBTAG00000007300	NA	0.00700136	0.406154	0.264202	0.894528	0.0257374	-0.185069	-0.377145	0.0908521	-0.255591	-0.137241	0.128792	0.0552827	0.315424	0.602028	0.00293515	-0.017789	-0.567611	-0.243873	-0.350561	0.465877	-0.61838	-0.0986394	-0.0667754	0.145439	-0.0604493	-0.150545	-0.610355	-0.645328	-0.547712	0.107134	0.32415	-0.357832	0.699996	0.142273	-0.218332	0.681361	0.0870824	0.261099	-0.204788	-0.392295	0.499224	0.0144115	0.269567	-0.406583	-0.024339	0.0262181	0.0158266	0.214528	0.0115914	-0.252146	0.347912	-0.0791643	-0.203844	-0.344143	-0.236847	0.366269	-0.0351125	0.0959393	0.043745	0.481905	-0.234045	-0.0103046	-0.161649	0.0584293	0.0977775	0.59739	-0.371211	0.0785316	-0.329195	-0.577997	0.00776872	0.12283	-0.19937	-0.339941	0.165429	0.00374744	0.285812	0.59857	0.465031	-0.428877	0.855776	-0.284655	0.196673	-0.381518	0.149606	0.362166	-0.384003	0.0324074	-0.409798	-0.335282	-0.18402	0.100166	0.626044	-0.25302	-0.253496	-0.220479	0.50412	-0.426522	-0.408646	0.20057	0.173651	-0.397579	0.100955	0.0421941	-0.346599	-0.216158	-0.583023	-0.173166	-0.240213	-0.211208	-0.242976	0.732405	-0.256815	0.0663377	-0.113643	0.77521	-0.180277	-0.259197	0.530649	0.392827	0.454486	-0.160719	0.392044
3	107971019	107971020	NA	ENSBTAG00000007299	NA	-0.580094	0.565773	0.131028	1.46221	0.263425	-0.193564	0.324014	-0.552439	-0.663751	0.72744	0.0994499	-0.59855	-0.243189	0.305881	-0.249784	-0.119577	-0.616262	-0.579278	0.399435	-0.435326	0.697438	0.0700539	0.337137	0.381643	0.508429	-0.495785	0.273	0.0999363	-0.388756	-0.0542357	0.653355	-0.603011	0.587813	0.915141	-0.274961	0.603272	0.300771	-0.14918	-0.298014	-0.425836	0.636013	-0.596508	0.0189348	0.0954014	0.318133	-0.801715	-0.152785	0.431352	-0.611772	-0.0153714	-0.176339	-0.407048	0.727854	0.345541	-0.505029	0.0998772	-1.12944	0.292	-0.555626	0.12743	0.0362387	-0.255687	-0.106505	0.403364	0.523542	0.493029	-0.382215	0.492714	0.232819	-0.155564	-0.247637	-0.145683	-0.0995327	-0.0981359	0.368813	0.0821113	0.152587	0.210461	-0.191302	0.0976104	0.165149	0.30347	-0.627117	-0.408741	-0.485894	-0.672386	0.84334	-0.708335	-0.3562	0.150647	0.101632	0.702474	0.0819083	-0.228488	-0.239988	-0.410998	-0.178458	0.35518	-0.456807	-0.0910588	-0.37177	0.843293	-0.156095	0.798844	0.122955	0.174951	0.0818344	-0.0757947	-0.294482	0.446462	-0.0882501	-0.505511	0.32684	-0.187468	-0.943771	0.256728	-0.179882	-0.129528	-0.681266	1.08807	0.0220215	0.103527	-0.228021
